,fromNode,toNode,weight,direction,fromAltName,toAltName
639,ENSG00000085999.11,ENSG00000214212.8,0.068914327,undirected,RAD54L,C19orf38
640,ENSG00000085999.11,ENSG00000214465.3,0.061402078,undirected,RAD54L,SMARCE1P6
641,ENSG00000085999.11,ENSG00000218996.1,0.030094205,undirected,RAD54L,ARL4AP5
642,ENSG00000085999.11,ENSG00000219553.2,0.039373246,undirected,RAD54L,AL031133
643,ENSG00000085999.11,ENSG00000224635.1,0.061188049,undirected,RAD54L,AL391095
644,ENSG00000085999.11,ENSG00000224660.1,0.081474882,undirected,RAD54L,SH3BP5-AS1
645,ENSG00000085999.11,ENSG00000226029.1,0.021490876,undirected,RAD54L,LINC01772
646,ENSG00000085999.11,ENSG00000226721.2,0.024635476,undirected,RAD54L,EEF1DP2
647,ENSG00000085999.11,ENSG00000227740.1,0.086525098,undirected,RAD54L,AL513329
648,ENSG00000085999.11,ENSG00000228643.1,0.043691799,undirected,RAD54L,AC079779
649,ENSG00000085999.11,ENSG00000230092.7,0.038659277,undirected,RAD54L,AL669831
650,ENSG00000085999.11,ENSG00000230519.2,0.048157188,undirected,RAD54L,HMGB1P49
651,ENSG00000085999.11,ENSG00000232656.7,0.065533135,undirected,RAD54L,IDI2-AS1
652,ENSG00000085999.11,ENSG00000233558.1,0.079418425,undirected,RAD54L,AL050331
653,ENSG00000085999.11,ENSG00000234917.2,0.02056477,undirected,RAD54L,AC098484
654,ENSG00000085999.11,ENSG00000236255.1,0.033092931,undirected,RAD54L,AC009404
655,ENSG00000085999.11,ENSG00000236778.7,0.036314252,undirected,RAD54L,INTS6-AS1
656,ENSG00000085999.11,ENSG00000240291.1,0.062989031,undirected,RAD54L,AL450384
657,ENSG00000085999.11,ENSG00000241352.3,0.020834009,undirected,RAD54L,AC007688
658,ENSG00000085999.11,ENSG00000246922.8,0.04505851,undirected,RAD54L,UBAP1L
659,ENSG00000085999.11,ENSG00000247982.6,0.040122909,undirected,RAD54L,LINC00926
660,ENSG00000085999.11,ENSG00000248559.1,0.085350353,undirected,RAD54L,AC109454
661,ENSG00000085999.11,ENSG00000251615.3,0.035097929,undirected,RAD54L,AC104825
662,ENSG00000085999.11,ENSG00000253598.1,0.056204348,undirected,RAD54L,SLC10A5
663,ENSG00000085999.11,ENSG00000256304.1,0.029977433,undirected,RAD54L,CCDC150P1
664,ENSG00000085999.11,ENSG00000257225.1,0.094268778,undirected,RAD54L,AC079601
665,ENSG00000085999.11,ENSG00000257511.1,0.024474189,undirected,RAD54L,AC084824
666,ENSG00000085999.11,ENSG00000257604.1,0.0388216,undirected,RAD54L,AC027288
667,ENSG00000085999.11,ENSG00000257894.2,0.056604069,undirected,RAD54L,AC027288
668,ENSG00000085999.11,ENSG00000258472.8,0.036481918,undirected,RAD54L,AC005726
669,ENSG00000085999.11,ENSG00000259994.1,0.020968668,undirected,RAD54L,AL353796
670,ENSG00000085999.11,ENSG00000260193.1,0.048159831,undirected,RAD54L,AL138781
671,ENSG00000085999.11,ENSG00000260804.3,0.0408592,undirected,RAD54L,LINC01963
672,ENSG00000085999.11,ENSG00000260966.1,0.025641038,undirected,RAD54L,AP001486
673,ENSG00000085999.11,ENSG00000261087.1,0.032186504,undirected,RAD54L,AP003469
674,ENSG00000085999.11,ENSG00000261359.2,0.034049635,undirected,RAD54L,PYCARD-AS1
675,ENSG00000085999.11,ENSG00000261556.9,0.033516848,undirected,RAD54L,SMG1P7
676,ENSG00000085999.11,ENSG00000261845.2,0.046478773,undirected,RAD54L,AC124283
677,ENSG00000085999.11,ENSG00000263235.1,0.023010004,undirected,RAD54L,AC006111
678,ENSG00000085999.11,ENSG00000263874.2,0.053969546,undirected,RAD54L,LINC00672
679,ENSG00000085999.11,ENSG00000267283.1,0.021577835,undirected,RAD54L,AC005306
680,ENSG00000085999.11,ENSG00000267858.5,0.023422095,undirected,RAD54L,MZF1-AS1
681,ENSG00000085999.11,ENSG00000267892.1,0.024547855,undirected,RAD54L,AC022144
682,ENSG00000085999.11,ENSG00000268744.1,0.064263775,undirected,RAD54L,AC008758
683,ENSG00000085999.11,ENSG00000268798.1,0.02651022,undirected,RAD54L,AC027307
684,ENSG00000085999.11,ENSG00000269318.1,0.026486708,undirected,RAD54L,AC007292
685,ENSG00000085999.11,ENSG00000269896.2,0.021764275,undirected,RAD54L,AL513477
686,ENSG00000085999.11,ENSG00000271344.1,0.091004103,undirected,RAD54L,AC018638
687,ENSG00000085999.11,ENSG00000272512.1,0.033317276,undirected,RAD54L,AL645608
688,ENSG00000085999.11,ENSG00000272754.1,0.020813252,undirected,RAD54L,AL133245
689,ENSG00000085999.11,ENSG00000273038.2,0.036050243,undirected,RAD54L,AL365203
690,ENSG00000085999.11,ENSG00000273058.2,0.037309509,undirected,RAD54L,AL359921
691,ENSG00000085999.11,ENSG00000273416.1,0.025565697,undirected,RAD54L,AL732292
692,ENSG00000085999.11,ENSG00000273437.1,0.035255496,undirected,RAD54L,AC108673
693,ENSG00000085999.11,ENSG00000273485.1,0.021325477,undirected,RAD54L,AL139339
694,ENSG00000085999.11,ENSG00000273893.1,0.051028171,undirected,RAD54L,AL133520
695,ENSG00000085999.11,ENSG00000275645.1,0.022185115,undirected,RAD54L,AC068338
696,ENSG00000085999.11,ENSG00000277246.1,0.035894284,undirected,RAD54L,AL157762
697,ENSG00000085999.11,ENSG00000277504.1,0.072445944,undirected,RAD54L,AC010536
698,ENSG00000085999.11,ENSG00000277959.1,0.028105269,undirected,RAD54L,AL162274
699,ENSG00000085999.11,ENSG00000278000.1,0.067189876,undirected,RAD54L,AC139100
700,ENSG00000085999.11,ENSG00000279145.1,0.053471699,undirected,RAD54L,AC011912
701,ENSG00000085999.11,ENSG00000279443.1,0.056328989,undirected,RAD54L,AL513497
702,ENSG00000085999.11,ENSG00000279608.1,0.047182198,undirected,RAD54L,AL353795
703,ENSG00000085999.11,ENSG00000279696.1,0.033133182,undirected,RAD54L,AP001273
704,ENSG00000085999.11,ENSG00000279796.1,0.056117405,undirected,RAD54L,AL133384
705,ENSG00000085999.11,ENSG00000279838.1,0.028191636,undirected,RAD54L,AL356273
706,ENSG00000085999.11,ENSG00000279951.1,0.054177798,undirected,RAD54L,AL138688
707,ENSG00000085999.11,ENSG00000280010.1,0.047192709,undirected,RAD54L,AP001350
708,ENSG00000085999.11,ENSG00000280047.1,0.027806961,undirected,RAD54L,AC091825
709,ENSG00000085999.11,ENSG00000280143.1,0.054547793,undirected,RAD54L,AP000892
710,ENSG00000085999.11,ENSG00000280184.2,0.058328792,undirected,RAD54L,AL023806
711,ENSG00000085999.11,ENSG00000280213.1,0.090251199,undirected,RAD54L,UCKL1-AS1
712,ENSG00000085999.11,ENSG00000283031.1,0.085410027,undirected,RAD54L,AC009242
713,ENSG00000085999.11,ENSG00000284716.1,0.069537095,undirected,RAD54L,AL034417
714,ENSG00000085999.11,ENSG00000284747.1,0.044267851,undirected,RAD54L,AL034417
715,ENSG00000085999.11,ENSG00000285106.1,0.030004169,undirected,RAD54L,AC016831
716,ENSG00000088826.17,ENSG00000102524.11,0.047669092,undirected,SMOX,TNFSF13B
717,ENSG00000088826.17,ENSG00000105131.7,0.087813852,undirected,SMOX,EPHX3
718,ENSG00000088826.17,ENSG00000105708.8,0.044839932,undirected,SMOX,ZNF14
719,ENSG00000088826.17,ENSG00000106701.11,0.049890586,undirected,SMOX,FSD1L
720,ENSG00000088826.17,ENSG00000116525.13,0.026520943,undirected,SMOX,TRIM62
721,ENSG00000088826.17,ENSG00000127364.3,0.041470277,undirected,SMOX,TAS2R4
722,ENSG00000088826.17,ENSG00000128692.8,0.041018717,undirected,SMOX,EIF2S2P4
723,ENSG00000088826.17,ENSG00000129749.3,0.090931785,undirected,SMOX,CHRNA10
724,ENSG00000088826.17,ENSG00000130518.16,0.044033419,undirected,SMOX,IQCN
725,ENSG00000088826.17,ENSG00000131480.8,0.068183954,undirected,SMOX,AOC2
726,ENSG00000088826.17,ENSG00000133624.13,0.046531819,undirected,SMOX,ZNF767P
727,ENSG00000088826.17,ENSG00000135407.10,0.037695406,undirected,SMOX,AVIL
728,ENSG00000088826.17,ENSG00000138769.10,0.112214548,undirected,SMOX,CDKL2
729,ENSG00000088826.17,ENSG00000144671.10,0.058252021,undirected,SMOX,SLC22A14
730,ENSG00000088826.17,ENSG00000146094.14,0.067154715,undirected,SMOX,DOK3
731,ENSG00000088826.17,ENSG00000147166.10,0.061673528,undirected,SMOX,ITGB1BP2
732,ENSG00000088826.17,ENSG00000147174.11,0.084053529,undirected,SMOX,GCNA
733,ENSG00000088826.17,ENSG00000152433.14,0.054023286,undirected,SMOX,ZNF547
734,ENSG00000088826.17,ENSG00000153495.10,0.096105379,undirected,SMOX,TEX29
735,ENSG00000088826.17,ENSG00000154263.17,0.02933433,undirected,SMOX,ABCA10
736,ENSG00000088826.17,ENSG00000155749.12,0.083448788,undirected,SMOX,ALS2CR12
737,ENSG00000088826.17,ENSG00000156427.7,0.058488971,undirected,SMOX,FGF18
738,ENSG00000088826.17,ENSG00000158023.9,0.079262447,undirected,SMOX,WDR66
739,ENSG00000088826.17,ENSG00000158987.20,0.078697273,undirected,SMOX,RAPGEF6
740,ENSG00000088826.17,ENSG00000159899.14,0.054327608,undirected,SMOX,NPR2
741,ENSG00000088826.17,ENSG00000162994.15,0.026879503,undirected,SMOX,CLHC1
742,ENSG00000088826.17,ENSG00000163794.6,0.047320835,undirected,SMOX,UCN
743,ENSG00000088826.17,ENSG00000164010.14,0.023758348,undirected,SMOX,ERMAP
744,ENSG00000088826.17,ENSG00000165917.9,0.120402639,undirected,SMOX,RAPSN
745,ENSG00000088826.17,ENSG00000165923.15,0.088538901,undirected,SMOX,AGBL2
746,ENSG00000088826.17,ENSG00000168209.4,0.034431697,undirected,SMOX,DDIT4
747,ENSG00000088826.17,ENSG00000169403.11,0.059224635,undirected,SMOX,PTAFR
748,ENSG00000088826.17,ENSG00000173261.8,0.096934326,undirected,SMOX,PLAC8L1
749,ENSG00000088826.17,ENSG00000174236.3,0.026862859,undirected,SMOX,REP15
750,ENSG00000088826.17,ENSG00000174564.12,0.074154169,undirected,SMOX,IL20RB
751,ENSG00000088826.17,ENSG00000175003.13,0.041830614,undirected,SMOX,SLC22A1
752,ENSG00000088826.17,ENSG00000175356.12,0.06159116,undirected,SMOX,SCUBE2
753,ENSG00000088826.17,ENSG00000175564.12,0.020003873,undirected,SMOX,UCP3
754,ENSG00000088826.17,ENSG00000176076.7,0.047600932,undirected,SMOX,KCNE5
755,ENSG00000088826.17,ENSG00000176714.9,0.037062414,undirected,SMOX,CCDC121
756,ENSG00000088826.17,ENSG00000176809.10,0.055860196,undirected,SMOX,LRRC37A3
757,ENSG00000088826.17,ENSG00000177363.4,0.063137384,undirected,SMOX,LRRN4CL
758,ENSG00000088826.17,ENSG00000179532.12,0.028063003,undirected,SMOX,DNHD1
759,ENSG00000088826.17,ENSG00000180353.10,0.136428667,undirected,SMOX,HCLS1
760,ENSG00000088826.17,ENSG00000182308.6,0.063296433,undirected,SMOX,DCAF4L1
761,ENSG00000088826.17,ENSG00000186567.12,0.060185102,undirected,SMOX,CEACAM19
762,ENSG00000088826.17,ENSG00000187951.11,0.030214162,undirected,SMOX,ARHGAP11B
763,ENSG00000088826.17,ENSG00000188177.13,0.021832983,undirected,SMOX,ZC3H6
764,ENSG00000088826.17,ENSG00000188573.7,0.038480173,undirected,SMOX,FBLL1
765,ENSG00000088826.17,ENSG00000188818.12,0.046387022,undirected,SMOX,ZDHHC11
766,ENSG00000088826.17,ENSG00000196378.11,0.022488709,undirected,SMOX,ZNF34
767,ENSG00000088826.17,ENSG00000196503.4,0.046650539,undirected,SMOX,ARL9
768,ENSG00000088826.17,ENSG00000196646.11,0.059970781,undirected,SMOX,ZNF136
769,ENSG00000088826.17,ENSG00000197140.14,0.076031205,undirected,SMOX,ADAM32
770,ENSG00000088826.17,ENSG00000197714.8,0.042666378,undirected,SMOX,ZNF460
771,ENSG00000088826.17,ENSG00000198590.11,0.061831215,undirected,SMOX,C3orf35
772,ENSG00000088826.17,ENSG00000198951.11,0.020064855,undirected,SMOX,NAGA
773,ENSG00000088826.17,ENSG00000200887.1,0.096737597,undirected,SMOX,RNU6-598P
774,ENSG00000088826.17,ENSG00000204947.8,0.028830473,undirected,SMOX,ZNF425
775,ENSG00000088826.17,ENSG00000205085.11,0.02877493,undirected,SMOX,FAM71F2
776,ENSG00000088826.17,ENSG00000205090.8,0.047988309,undirected,SMOX,TMEM240
777,ENSG00000088826.17,ENSG00000211491.2,0.043631658,undirected,SMOX,MIR320D1
778,ENSG00000088826.17,ENSG00000212385.1,0.034957054,undirected,SMOX,RNU6-817P
779,ENSG00000088826.17,ENSG00000213139.7,0.048063053,undirected,SMOX,CRYGS
780,ENSG00000088826.17,ENSG00000214212.8,0.032253682,undirected,SMOX,C19orf38
781,ENSG00000088826.17,ENSG00000214465.3,0.069740254,undirected,SMOX,SMARCE1P6
782,ENSG00000088826.17,ENSG00000218996.1,0.062153761,undirected,SMOX,ARL4AP5
783,ENSG00000088826.17,ENSG00000219553.2,0.041442336,undirected,SMOX,AL031133
784,ENSG00000088826.17,ENSG00000224420.3,0.027331564,undirected,SMOX,ADM5
785,ENSG00000088826.17,ENSG00000224635.1,0.070048922,undirected,SMOX,AL391095
786,ENSG00000088826.17,ENSG00000224660.1,0.026138843,undirected,SMOX,SH3BP5-AS1
787,ENSG00000088826.17,ENSG00000226029.1,0.026056417,undirected,SMOX,LINC01772
788,ENSG00000088826.17,ENSG00000226180.3,0.070807608,undirected,SMOX,AC010536
789,ENSG00000088826.17,ENSG00000226328.6,0.028124808,undirected,SMOX,NUP50-AS1
790,ENSG00000088826.17,ENSG00000227740.1,0.049823789,undirected,SMOX,AL513329
791,ENSG00000088826.17,ENSG00000228643.1,0.04199044,undirected,SMOX,AC079779
792,ENSG00000088826.17,ENSG00000230092.7,0.027558574,undirected,SMOX,AL669831
793,ENSG00000088826.17,ENSG00000230519.2,0.043315889,undirected,SMOX,HMGB1P49
794,ENSG00000088826.17,ENSG00000230532.1,0.07188953,undirected,SMOX,AC091133
795,ENSG00000088826.17,ENSG00000231194.1,0.024089696,undirected,SMOX,FARP1-AS1
796,ENSG00000088826.17,ENSG00000231595.1,0.021350589,undirected,SMOX,AC005224
797,ENSG00000088826.17,ENSG00000232656.7,0.086649527,undirected,SMOX,IDI2-AS1
798,ENSG00000088826.17,ENSG00000233266.1,0.036405703,undirected,SMOX,HMGB1P31
799,ENSG00000088826.17,ENSG00000233558.1,0.030706076,undirected,SMOX,AL050331
800,ENSG00000088826.17,ENSG00000234917.2,0.033018611,undirected,SMOX,AC098484
801,ENSG00000088826.17,ENSG00000241352.3,0.020307214,undirected,SMOX,AC007688
802,ENSG00000088826.17,ENSG00000241959.3,0.02432384,undirected,SMOX,RN7SL76P
803,ENSG00000088826.17,ENSG00000246922.8,0.052869961,undirected,SMOX,UBAP1L
804,ENSG00000088826.17,ENSG00000247982.6,0.046432363,undirected,SMOX,LINC00926
805,ENSG00000088826.17,ENSG00000248559.1,0.043373484,undirected,SMOX,AC109454
806,ENSG00000088826.17,ENSG00000251323.2,0.049758651,undirected,SMOX,AP003086
807,ENSG00000088826.17,ENSG00000251595.7,0.06316916,undirected,SMOX,ABCA11P
808,ENSG00000088826.17,ENSG00000251615.3,0.05084204,undirected,SMOX,AC104825
809,ENSG00000088826.17,ENSG00000253598.1,0.039357957,undirected,SMOX,SLC10A5
810,ENSG00000088826.17,ENSG00000256304.1,0.051283664,undirected,SMOX,CCDC150P1
811,ENSG00000088826.17,ENSG00000257225.1,0.051037078,undirected,SMOX,AC079601
812,ENSG00000088826.17,ENSG00000257557.2,0.047116853,undirected,SMOX,PPP1R12A-AS1
813,ENSG00000088826.17,ENSG00000258472.8,0.060280254,undirected,SMOX,AC005726
814,ENSG00000088826.17,ENSG00000258634.3,0.025141341,undirected,SMOX,AL160006
815,ENSG00000088826.17,ENSG00000258944.1,0.045673555,undirected,SMOX,AC004846
816,ENSG00000088826.17,ENSG00000259994.1,0.032172726,undirected,SMOX,AL353796
817,ENSG00000088826.17,ENSG00000260193.1,0.064066179,undirected,SMOX,AL138781
818,ENSG00000088826.17,ENSG00000260804.3,0.051532976,undirected,SMOX,LINC01963
819,ENSG00000088826.17,ENSG00000260966.1,0.068800512,undirected,SMOX,AP001486
820,ENSG00000088826.17,ENSG00000261096.1,0.057750493,undirected,SMOX,AC073476
821,ENSG00000088826.17,ENSG00000261359.2,0.028502907,undirected,SMOX,PYCARD-AS1
822,ENSG00000088826.17,ENSG00000261542.1,0.04159035,undirected,SMOX,AC011978
823,ENSG00000088826.17,ENSG00000261556.9,0.063303559,undirected,SMOX,SMG1P7
824,ENSG00000088826.17,ENSG00000261845.2,0.08756938,undirected,SMOX,AC124283
825,ENSG00000088826.17,ENSG00000262712.1,0.065713456,undirected,SMOX,AC012676
826,ENSG00000088826.17,ENSG00000263235.1,0.089615486,undirected,SMOX,AC006111
827,ENSG00000088826.17,ENSG00000264247.1,0.036046131,undirected,SMOX,LINC00909
828,ENSG00000088826.17,ENSG00000264608.1,0.048637388,undirected,SMOX,AC005726
829,ENSG00000088826.17,ENSG00000267283.1,0.028808009,undirected,SMOX,AC005306
830,ENSG00000088826.17,ENSG00000267858.5,0.033667839,undirected,SMOX,MZF1-AS1
831,ENSG00000088826.17,ENSG00000267892.1,0.023747265,undirected,SMOX,AC022144
832,ENSG00000088826.17,ENSG00000268744.1,0.076594915,undirected,SMOX,AC008758
833,ENSG00000088826.17,ENSG00000268798.1,0.049683892,undirected,SMOX,AC027307
834,ENSG00000088826.17,ENSG00000269318.1,0.083883781,undirected,SMOX,AC007292
835,ENSG00000088826.17,ENSG00000269896.2,0.047160245,undirected,SMOX,AL513477
836,ENSG00000088826.17,ENSG00000270231.3,0.028493871,undirected,SMOX,NBPF8
837,ENSG00000088826.17,ENSG00000272084.1,0.077540104,undirected,SMOX,AL137127
838,ENSG00000088826.17,ENSG00000272455.1,0.030905645,undirected,SMOX,AL391244
839,ENSG00000088826.17,ENSG00000272512.1,0.03869311,undirected,SMOX,AL645608
840,ENSG00000088826.17,ENSG00000272754.1,0.022706517,undirected,SMOX,AL133245
841,ENSG00000088826.17,ENSG00000273038.2,0.045076877,undirected,SMOX,AL365203
842,ENSG00000088826.17,ENSG00000273058.2,0.063715479,undirected,SMOX,AL359921
843,ENSG00000088826.17,ENSG00000273156.1,0.040398393,undirected,SMOX,AC124016
844,ENSG00000088826.17,ENSG00000273416.1,0.081915478,undirected,SMOX,AL732292
845,ENSG00000088826.17,ENSG00000273437.1,0.061105247,undirected,SMOX,AC108673
846,ENSG00000088826.17,ENSG00000273466.1,0.023474741,undirected,SMOX,AC012510
847,ENSG00000088826.17,ENSG00000273485.1,0.021111093,undirected,SMOX,AL139339
848,ENSG00000088826.17,ENSG00000273486.1,0.028690831,undirected,SMOX,AC096992
849,ENSG00000088826.17,ENSG00000273893.1,0.064207551,undirected,SMOX,AL133520
850,ENSG00000088826.17,ENSG00000277246.1,0.060289227,undirected,SMOX,AL157762
851,ENSG00000088826.17,ENSG00000277504.1,0.124183831,undirected,SMOX,AC010536
852,ENSG00000088826.17,ENSG00000277959.1,0.053287141,undirected,SMOX,AL162274
853,ENSG00000088826.17,ENSG00000278000.1,0.059406602,undirected,SMOX,AC139100
854,ENSG00000088826.17,ENSG00000279145.1,0.084385355,undirected,SMOX,AC011912
855,ENSG00000088826.17,ENSG00000279203.1,0.024843928,undirected,SMOX,AC005785
856,ENSG00000088826.17,ENSG00000279207.1,0.047686513,undirected,SMOX,AC015813
857,ENSG00000088826.17,ENSG00000279608.1,0.026571901,undirected,SMOX,AL353795
858,ENSG00000088826.17,ENSG00000279696.1,0.074457741,undirected,SMOX,AP001273
859,ENSG00000088826.17,ENSG00000279796.1,0.055513864,undirected,SMOX,AL133384
860,ENSG00000088826.17,ENSG00000279838.1,0.028923824,undirected,SMOX,AL356273
861,ENSG00000088826.17,ENSG00000279951.1,0.040383198,undirected,SMOX,AL138688
862,ENSG00000088826.17,ENSG00000280010.1,0.022870523,undirected,SMOX,AP001350
863,ENSG00000088826.17,ENSG00000280047.1,0.088373536,undirected,SMOX,AC091825
864,ENSG00000088826.17,ENSG00000280143.1,0.042313696,undirected,SMOX,AP000892
865,ENSG00000088826.17,ENSG00000280184.2,0.119247566,undirected,SMOX,AL023806
866,ENSG00000088826.17,ENSG00000280213.1,0.066771573,undirected,SMOX,UCKL1-AS1
867,ENSG00000088826.17,ENSG00000281026.1,0.022309556,undirected,SMOX,N4BP2L2-IT2
868,ENSG00000088826.17,ENSG00000283031.1,0.047233443,undirected,SMOX,AC009242
869,ENSG00000088826.17,ENSG00000283041.1,0.02844715,undirected,SMOX,AC008038
870,ENSG00000088826.17,ENSG00000284716.1,0.028658791,undirected,SMOX,AL034417
871,ENSG00000088826.17,ENSG00000284747.1,0.058342861,undirected,SMOX,AL034417
872,ENSG00000088826.17,ENSG00000285106.1,0.065518385,undirected,SMOX,AC016831
873,ENSG00000102524.11,ENSG00000105131.7,0.066448118,undirected,TNFSF13B,EPHX3
874,ENSG00000102524.11,ENSG00000105708.8,0.029286623,undirected,TNFSF13B,ZNF14
875,ENSG00000102524.11,ENSG00000108641.15,0.040486184,undirected,TNFSF13B,B9D1
876,ENSG00000102524.11,ENSG00000116525.13,0.055551333,undirected,TNFSF13B,TRIM62
877,ENSG00000102524.11,ENSG00000124224.16,0.030953652,undirected,TNFSF13B,PPP4R1L
878,ENSG00000102524.11,ENSG00000127364.3,0.054777512,undirected,TNFSF13B,TAS2R4
879,ENSG00000102524.11,ENSG00000128692.8,0.07134479,undirected,TNFSF13B,EIF2S2P4
880,ENSG00000102524.11,ENSG00000129749.3,0.124006976,undirected,TNFSF13B,CHRNA10
881,ENSG00000102524.11,ENSG00000130518.16,0.073248452,undirected,TNFSF13B,IQCN
882,ENSG00000102524.11,ENSG00000130997.16,0.025095215,undirected,TNFSF13B,POLN
883,ENSG00000102524.11,ENSG00000131480.8,0.075412927,undirected,TNFSF13B,AOC2
884,ENSG00000102524.11,ENSG00000133624.13,0.033858735,undirected,TNFSF13B,ZNF767P
885,ENSG00000102524.11,ENSG00000135407.10,0.056710682,undirected,TNFSF13B,AVIL
886,ENSG00000102524.11,ENSG00000137434.11,0.030779014,undirected,TNFSF13B,C6orf52
887,ENSG00000102524.11,ENSG00000138769.10,0.132542869,undirected,TNFSF13B,CDKL2
888,ENSG00000102524.11,ENSG00000143178.12,0.023455059,undirected,TNFSF13B,TBX19
889,ENSG00000102524.11,ENSG00000144671.10,0.095007011,undirected,TNFSF13B,SLC22A14
890,ENSG00000102524.11,ENSG00000146094.14,0.09000424,undirected,TNFSF13B,DOK3
891,ENSG00000102524.11,ENSG00000147166.10,0.099105419,undirected,TNFSF13B,ITGB1BP2
892,ENSG00000102524.11,ENSG00000147174.11,0.117749233,undirected,TNFSF13B,GCNA
893,ENSG00000102524.11,ENSG00000152433.14,0.074233283,undirected,TNFSF13B,ZNF547
894,ENSG00000102524.11,ENSG00000152763.16,0.043511325,undirected,TNFSF13B,WDR78
895,ENSG00000102524.11,ENSG00000153495.10,0.112255774,undirected,TNFSF13B,TEX29
896,ENSG00000102524.11,ENSG00000154263.17,0.057775231,undirected,TNFSF13B,ABCA10
897,ENSG00000102524.11,ENSG00000155749.12,0.093770944,undirected,TNFSF13B,ALS2CR12
898,ENSG00000102524.11,ENSG00000156427.7,0.104579663,undirected,TNFSF13B,FGF18
899,ENSG00000102524.11,ENSG00000158023.9,0.091783991,undirected,TNFSF13B,WDR66
900,ENSG00000102524.11,ENSG00000158483.15,0.036544995,undirected,TNFSF13B,FAM86C1
901,ENSG00000102524.11,ENSG00000158987.20,0.047600563,undirected,TNFSF13B,RAPGEF6
902,ENSG00000102524.11,ENSG00000159899.14,0.094604463,undirected,TNFSF13B,NPR2
903,ENSG00000102524.11,ENSG00000163794.6,0.064796518,undirected,TNFSF13B,UCN
904,ENSG00000102524.11,ENSG00000164010.14,0.077058847,undirected,TNFSF13B,ERMAP
905,ENSG00000102524.11,ENSG00000165917.9,0.090526374,undirected,TNFSF13B,RAPSN
906,ENSG00000102524.11,ENSG00000165923.15,0.056768905,undirected,TNFSF13B,AGBL2
907,ENSG00000102524.11,ENSG00000168209.4,0.032095125,undirected,TNFSF13B,DDIT4
908,ENSG00000102524.11,ENSG00000169403.11,0.050625482,undirected,TNFSF13B,PTAFR
909,ENSG00000102524.11,ENSG00000172086.7,0.029438889,undirected,TNFSF13B,KRCC1
910,ENSG00000102524.11,ENSG00000173261.8,0.098887372,undirected,TNFSF13B,PLAC8L1
911,ENSG00000102524.11,ENSG00000174236.3,0.029084589,undirected,TNFSF13B,REP15
912,ENSG00000102524.11,ENSG00000174529.7,0.023873261,undirected,TNFSF13B,TMEM81
913,ENSG00000102524.11,ENSG00000174564.12,0.109204527,undirected,TNFSF13B,IL20RB
914,ENSG00000102524.11,ENSG00000175003.13,0.036389739,undirected,TNFSF13B,SLC22A1
915,ENSG00000102524.11,ENSG00000175356.12,0.066423456,undirected,TNFSF13B,SCUBE2
916,ENSG00000102524.11,ENSG00000175564.12,0.044904445,undirected,TNFSF13B,UCP3
917,ENSG00000102524.11,ENSG00000176076.7,0.070330338,undirected,TNFSF13B,KCNE5
918,ENSG00000102524.11,ENSG00000176714.9,0.05371294,undirected,TNFSF13B,CCDC121
919,ENSG00000102524.11,ENSG00000176809.10,0.053535606,undirected,TNFSF13B,LRRC37A3
920,ENSG00000102524.11,ENSG00000177363.4,0.111570001,undirected,TNFSF13B,LRRN4CL
921,ENSG00000102524.11,ENSG00000179532.12,0.050241239,undirected,TNFSF13B,DNHD1
922,ENSG00000102524.11,ENSG00000180353.10,0.137608298,undirected,TNFSF13B,HCLS1
923,ENSG00000102524.11,ENSG00000181016.9,0.027893367,undirected,TNFSF13B,LSMEM1
924,ENSG00000102524.11,ENSG00000182308.6,0.111133202,undirected,TNFSF13B,DCAF4L1
925,ENSG00000102524.11,ENSG00000185158.12,0.030454164,undirected,TNFSF13B,LRRC37B
926,ENSG00000102524.11,ENSG00000186567.12,0.085503828,undirected,TNFSF13B,CEACAM19
927,ENSG00000102524.11,ENSG00000186666.5,0.025938509,undirected,TNFSF13B,BCDIN3D
928,ENSG00000102524.11,ENSG00000187951.11,0.068512135,undirected,TNFSF13B,ARHGAP11B
929,ENSG00000102524.11,ENSG00000188177.13,0.064381407,undirected,TNFSF13B,ZC3H6
930,ENSG00000102524.11,ENSG00000188573.7,0.042673882,undirected,TNFSF13B,FBLL1
931,ENSG00000102524.11,ENSG00000188818.12,0.056309314,undirected,TNFSF13B,ZDHHC11
932,ENSG00000102524.11,ENSG00000196378.11,0.027915854,undirected,TNFSF13B,ZNF34
933,ENSG00000102524.11,ENSG00000196503.4,0.106635744,undirected,TNFSF13B,ARL9
934,ENSG00000102524.11,ENSG00000197140.14,0.095695544,undirected,TNFSF13B,ADAM32
935,ENSG00000102524.11,ENSG00000197714.8,0.057203701,undirected,TNFSF13B,ZNF460
936,ENSG00000102524.11,ENSG00000198590.11,0.079818142,undirected,TNFSF13B,C3orf35
937,ENSG00000102524.11,ENSG00000198951.11,0.03987427,undirected,TNFSF13B,NAGA
938,ENSG00000102524.11,ENSG00000199200.2,0.052107846,undirected,TNFSF13B,RF00019
939,ENSG00000102524.11,ENSG00000200887.1,0.120619056,undirected,TNFSF13B,RNU6-598P
940,ENSG00000102524.11,ENSG00000204524.6,0.021879509,undirected,TNFSF13B,ZNF805
941,ENSG00000102524.11,ENSG00000204947.8,0.068656383,undirected,TNFSF13B,ZNF425
942,ENSG00000102524.11,ENSG00000205085.11,0.066998649,undirected,TNFSF13B,FAM71F2
